Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season,Year,Week_of_Year
2023-11-24,4908,LCZ-Mont Kid Tablet,Antipyretic,11,288.28,3171.08,Friday,False,11,Spring,2023,47
2023-11-24,9537,Seizgard 50 Tablet,Other,16,332.43,5318.88,Friday,False,11,Spring,2023,47
2023-11-24,4482,Lasma LC Tablet,Antipyretic,12,255.88,3070.56,Friday,False,11,Spring,2023,47
2023-11-24,1223,Beipos Eye Drop,Antihistamine,17,301.58,5126.86,Friday,False,11,Spring,2023,47
2023-11-24,5032,Laxiwal Solution,Gastrointestinal,21,462.32,9708.72,Friday,False,11,Spring,2023,47
2023-11-24,2799,Gabamax NT Tablet,Analgesic,18,29.71,534.78,Friday,False,11,Spring,2023,47
2023-11-24,1600,Diclozyme-P Tablet,Analgesic,27,334.47,9030.69,Friday,False,11,Spring,2023,47
2023-11-24,3073,Genericart Metformin Hydrochloride 1000mg Tablet SR,Antidiabetic,1,245.67,245.67,Friday,False,11,Spring,2023,47
2023-11-24,6365,Noblok-AF Drops,Respiratory,15,107.01,1605.15,Friday,False,11,Spring,2023,47
2023-11-24,7840,Propynate NF Lotion,Respiratory,11,234.14,2575.54,Friday,False,11,Spring,2023,47
2023-11-24,6703,Nitrofix 20 Tablet,Analgesic,19,237.03,4503.57,Friday,False,11,Spring,2023,47
2023-11-24,3368,Histafree Suspension Raspberry &amp; Vanilla,Antihistamine,19,329.06,6252.14,Friday,False,11,Spring,2023,47
2023-11-24,9791,Topp 40 Tablet,Respiratory,18,169.48,3050.64,Friday,False,11,Spring,2023,47
2023-11-24,1467,Diprobate RD Cream,Antihistamine,16,68.96,1103.36,Friday,False,11,Spring,2023,47
2023-11-24,4632,Lubrijoint 750 Tablet,Anti-inflammatory,19,342.4,6505.6,Friday,False,11,Spring,2023,47
2023-11-24,2077,Enzoflam SV  Tablet,Analgesic,9,147.2,1324.8,Friday,False,11,Spring,2023,47
2023-11-24,7299,Omnipres CH Tablet,Cardiovascular,2,169.66,339.32,Friday,False,11,Spring,2023,47
2023-11-24,2820,Glycomet 250 Tablet,Antidiabetic,23,139.8,3215.4,Friday,False,11,Spring,2023,47
2023-11-24,3292,G-Cerin Tablet,Anti-inflammatory,17,15.74,267.58,Friday,False,11,Spring,2023,47
2023-11-24,8780,Remo M 100mg/1000mg Tablet,Antidiabetic,27,402.04,10855.08,Friday,False,11,Spring,2023,47
2023-11-24,9767,Tazret Gel,Dermatological,18,165.45,2978.1,Friday,False,11,Spring,2023,47
2023-11-24,5516,Mfsudif Cream,Dermatological,28,206.48,5781.44,Friday,False,11,Spring,2023,47
2023-11-24,6732,Nebipil SA Tablet,Cardiovascular,15,461.6,6924.0,Friday,False,11,Spring,2023,47
2023-11-25,5918,Momoz S Ointment,Dermatological,12,19.21,230.52,Saturday,True,11,Spring,2023,47
2023-11-25,3299,Gluconorm G2 D Tablet SR,Antidiabetic,14,57.37,803.18,Saturday,True,11,Spring,2023,47
2023-11-25,2806,Gemer DS 2 Tablet PR,Antidiabetic,5,145.6,728.0,Saturday,True,11,Spring,2023,47
2023-11-25,10949,Valdiff-M 500 Tablet,Antidiabetic,15,331.1,4966.5,Saturday,True,11,Spring,2023,47
2023-11-25,6014,Metozaar-A 50 Tablet,Cardiovascular,9,489.79,4408.11,Saturday,True,11,Spring,2023,47
2023-11-25,8813,Recofast LM Tablet,Antipyretic,11,204.67,2251.37,Saturday,True,11,Spring,2023,47
2023-11-25,1593,D3-Zen 60K Soft Gelatin Capsule,Supplement,21,121.05,2542.05,Saturday,True,11,Spring,2023,47
2023-11-25,10972,Vitaresp FX Suspension,Antipyretic,5,50.63,253.15,Saturday,True,11,Spring,2023,47
2023-11-25,3818,Imferon S 20mg Injection,Supplement,2,430.66,861.32,Saturday,True,11,Spring,2023,47
2023-11-25,5740,Misty Gel,Ophthalmic,12,249.16,2989.92,Saturday,True,11,Spring,2023,47
2023-11-25,8396,Racedot 100mg Capsule,Gastrointestinal,17,426.37,7248.29,Saturday,True,11,Spring,2023,47
2023-11-25,3073,Genericart Metformin Hydrochloride 1000mg Tablet SR,Antidiabetic,15,245.67,3685.05,Saturday,True,11,Spring,2023,47
2023-11-25,11780,Zilsar 80 Tablet,Cardiovascular,9,446.85,4021.65,Saturday,True,11,Spring,2023,47
2023-11-25,1805,Eritel LN 40 Tablet,Cardiovascular,6,498.38,2990.28,Saturday,True,11,Spring,2023,47
2023-11-25,4769,LTK-AM Tablet,Cardiovascular,15,232.19,3482.85,Saturday,True,11,Spring,2023,47
2023-11-25,5688,Mabura 40mg Injection,Gastrointestinal,9,245.42,2208.78,Saturday,True,11,Spring,2023,47
2023-11-25,2799,Gabamax NT Tablet,Analgesic,12,29.71,356.52,Saturday,True,11,Spring,2023,47
2023-11-25,5592,Mactor 10 Tablet,Cardiovascular,15,261.77,3926.55,Saturday,True,11,Spring,2023,47
2023-11-25,7382,Placentrex Gel,Anti-inflammatory,20,460.94,9218.8,Saturday,True,11,Spring,2023,47
2023-11-25,421,Alfakit Tablet,Other,2,200.16,400.32,Saturday,True,11,Spring,2023,47
2023-11-25,1257,Basalog 100IU/ml Refill Cartridge,Antidiabetic,6,6.12,36.72,Saturday,True,11,Spring,2023,47
2023-11-25,3961,Jointace DN Tablet,Anti-inflammatory,20,327.93,6558.6,Saturday,True,11,Spring,2023,47
2023-11-25,2306,Excex Gel,Other,16,33.86,541.76,Saturday,True,11,Spring,2023,47
2023-11-25,7602,Pixelub Multi Eye Drop,Ophthalmic,6,109.83,658.98,Saturday,True,11,Spring,2023,47
2023-11-25,7840,Propynate NF Lotion,Respiratory,5,234.14,1170.7,Saturday,True,11,Spring,2023,47
2023-11-25,375,AF-K Lotion,Antibiotic,15,234.06,3510.9,Saturday,True,11,Spring,2023,47
2023-11-25,4689,Lupoxa Capsule,Anti-inflammatory,17,113.48,1929.16,Saturday,True,11,Spring,2023,47
2023-11-25,7058,Optiqmega Capsule,Supplement,13,368.0,4784.0,Saturday,True,11,Spring,2023,47
2023-11-25,2483,Flomon Eye Drop,Ophthalmic,11,316.33,3479.63,Saturday,True,11,Spring,2023,47
2023-11-25,4711,Luliact Cream,Antibiotic,6,427.89,2567.34,Saturday,True,11,Spring,2023,47
2023-11-25,6389,Nortipan 50mg/10mg Tablet,Analgesic,9,138.84,1249.56,Saturday,True,11,Spring,2023,47
2023-11-25,9646,Thiamin Injection,Supplement,1,456.56,456.56,Saturday,True,11,Spring,2023,47
2023-11-25,11256,Wakfree Tablet,Anti-inflammatory,17,220.48,3748.16,Saturday,True,11,Spring,2023,47
2023-11-25,7929,Pioglit 30 Tablet,Antidiabetic,14,495.02,6930.28,Saturday,True,11,Spring,2023,47
2023-11-25,5339,Monocef 500mg Injection,Antibiotic,22,218.5,4807.0,Saturday,True,11,Spring,2023,47
2023-11-25,6286,Nucort-M8 Tablet DT,Antihistamine,14,469.47,6572.58,Saturday,True,11,Spring,2023,47
2023-11-25,10697,Udapa 10 Tablet,Antidiabetic,8,415.74,3325.92,Saturday,True,11,Spring,2023,47
2023-11-25,3337,GM SR1 Forte Tablet,Antidiabetic,18,100.95,1817.1,Saturday,True,11,Spring,2023,47
2023-11-25,3742,Irimist Ophthalmic Solution,Ophthalmic,9,23.38,210.42,Saturday,True,11,Spring,2023,47
2023-11-25,2716,Fluguard 400 Tablet,Antiviral,21,494.35,10381.35,Saturday,True,11,Spring,2023,47
2023-11-25,8092,Prucalm 10 Tablet,Dermatological,8,383.33,3066.64,Saturday,True,11,Spring,2023,47
2023-11-25,1561,Desirox 250mg Tablet,Supplement,11,349.42,3843.62,Saturday,True,11,Spring,2023,47
2023-11-25,6804,Orasep Gel,Gastrointestinal,10,352.28,3522.8,Saturday,True,11,Spring,2023,47
2023-11-25,7777,Patadin Tablet,Antihistamine,12,30.14,361.68,Saturday,True,11,Spring,2023,47
2023-11-25,148,Ambrolite-S Expectorant,Respiratory,11,421.58,4637.38,Saturday,True,11,Spring,2023,47
2023-11-25,3787,IDEBEST 45MG TABLET,Other,1,304.05,304.05,Saturday,True,11,Spring,2023,47
2023-11-26,1057,Advog M 0.3 Plus Tablet,Antidiabetic,21,245.13,5147.73,Sunday,True,11,Spring,2023,47
2023-11-26,8570,Respidon 2 Tablet,Other,17,128.62,2186.54,Sunday,True,11,Spring,2023,47
2023-11-26,580,Atormac Gold 10 Capsule,Cardiovascular,1,5.19,5.19,Sunday,True,11,Spring,2023,47
2023-11-26,7165,Oxuba OD Tablet SR,Anti-inflammatory,21,284.95,5983.95,Sunday,True,11,Spring,2023,47
2023-11-26,5434,Miontizee-L Tablet,Antipyretic,14,391.98,5487.72,Sunday,True,11,Spring,2023,47
2023-11-26,9342,Salbetol 2 Tablet,Respiratory,9,421.67,3795.03,Sunday,True,11,Spring,2023,47
2023-11-26,769,Aretha Tablet,Anti-inflammatory,3,294.91,884.73,Sunday,True,11,Spring,2023,47
2023-11-26,10556,Terbison Cream,Antibiotic,2,421.03,842.06,Sunday,True,11,Spring,2023,47
2023-11-26,8542,Rinosolvin 10/5 Tablet,Antipyretic,6,265.04,1590.24,Sunday,True,11,Spring,2023,47
2023-11-26,501,Atazis 25mg Tablet,Dermatological,22,188.36,4143.92,Sunday,True,11,Spring,2023,47
2023-11-26,5337,Misty Eye Drop,Ophthalmic,8,23.26,186.08,Sunday,True,11,Spring,2023,47
2023-11-26,7215,Olmat MT 50 Tablet ER,Cardiovascular,1,17.41,17.41,Sunday,True,11,Spring,2023,47
2023-11-26,3603,Halonext 0.05% Lotion,Dermatological,18,20.79,374.22,Sunday,True,11,Spring,2023,47
2023-11-26,3617,Hical Suspension,Supplement,13,389.65,5065.45,Sunday,True,11,Spring,2023,47
2023-11-26,11626,Zipcet Tablet,Antihistamine,5,168.03,840.15,Sunday,True,11,Spring,2023,47
2023-11-26,6655,No Dryfusion Eye Drop,Ophthalmic,19,249.72,4744.68,Sunday,True,11,Spring,2023,47
2023-11-26,6172,Neo-Mercazole 5 Tablet,Other,15,100.11,1501.65,Sunday,True,11,Spring,2023,47
2023-11-26,1186,Benalgis Tablet,Supplement,13,258.53,3360.89,Sunday,True,11,Spring,2023,47
2023-11-26,9456,Spirodin-M Tablet SR,Respiratory,18,242.98,4373.64,Sunday,True,11,Spring,2023,47
2023-11-26,8111,Psoratop 25mg Tablet,Dermatological,15,201.66,3024.9,Sunday,True,11,Spring,2023,47
2023-11-26,8193,Rebagen Tablet,Gastrointestinal,15,121.45,1821.75,Sunday,True,11,Spring,2023,47
2023-11-26,2806,Gemer DS 2 Tablet PR,Antidiabetic,16,145.6,2329.6,Sunday,True,11,Spring,2023,47
2023-11-26,237,Aquim PF Eye Drop,Ophthalmic,25,347.9,8697.5,Sunday,True,11,Spring,2023,47
2023-11-26,11595,Zithium 500 Tablet,Antibiotic,17,66.81,1135.77,Sunday,True,11,Spring,2023,47
2023-11-27,3603,Halonext 0.05% Lotion,Dermatological,16,20.79,332.64,Monday,False,11,Spring,2023,48
2023-11-27,4248,Levocet M Tablet,Antipyretic,15,198.09,2971.35,Monday,False,11,Spring,2023,48
2023-11-27,9229,Synvisc Hylan GF 20mg Injection,Anti-inflammatory,21,429.35,9016.35,Monday,False,11,Spring,2023,48
2023-11-27,4218,Kneesafe-GM Tablet,Anti-inflammatory,18,397.19,7149.42,Monday,False,11,Spring,2023,48
2023-11-27,3848,Intrazole 200 Capsule,Antibiotic,16,49.48,791.68,Monday,False,11,Spring,2023,48
2023-11-27,11514,Zyrtec Tablet,Antihistamine,28,429.87,12036.36,Monday,False,11,Spring,2023,48
2023-11-27,6131,Neurobion RF Forte Injection,Supplement,23,337.67,7766.41,Monday,False,11,Spring,2023,48
2023-11-27,4842,Life OK  Eye Drop,Antihistamine,53,248.56,13173.68,Monday,False,11,Spring,2023,48
2023-11-27,10087,Tolsama 15 Tablet,Other,28,410.48,11493.44,Monday,False,11,Spring,2023,48
2023-11-27,4324,Lubrex-DS Eye Drop,Ophthalmic,12,461.55,5538.6,Monday,False,11,Spring,2023,48
2023-11-27,5266,Medrol 16mg Tablet,Antihistamine,32,198.44,6350.08,Monday,False,11,Spring,2023,48
2023-11-27,4054,Kenacort 10mg Injection,Anti-inflammatory,27,53.67,1449.09,Monday,False,11,Spring,2023,48
2023-11-27,1359,Billargic M Tablet,Antihistamine,19,215.04,4085.76,Monday,False,11,Spring,2023,48
2023-11-27,5297,Megasty 160mg Tablet,Other,3,327.74,983.22,Monday,False,11,Spring,2023,48
2023-11-27,5933,Monzem LC Tablet,Antipyretic,26,486.34,12644.84,Monday,False,11,Spring,2023,48
2023-11-27,657,Auradex 4mg Tablet,Anti-inflammatory,15,439.19,6587.85,Monday,False,11,Spring,2023,48
2023-11-27,8818,Riasis 30mg Tablet,Dermatological,27,285.7,7713.9,Monday,False,11,Spring,2023,48
2023-11-27,6759,Omnacortil 10 Tablet DT,Antihistamine,18,134.15,2414.7,Monday,False,11,Spring,2023,48
2023-11-27,1709,D-Gen 2K Softgel Capsule,Supplement,6,77.69,466.14,Monday,False,11,Spring,2023,48
2023-11-27,6805,Omnacortil Forte Syrup,Antihistamine,29,397.01,11513.29,Monday,False,11,Spring,2023,48
2023-11-27,6610,Neopride MPS Tablet,Gastrointestinal,24,425.01,10200.24,Monday,False,11,Spring,2023,48
2023-11-27,5428,Mahacort DZ 6 Tablet,Anti-inflammatory,18,142.35,2562.3,Monday,False,11,Spring,2023,48
2023-11-27,7397,Pantakind Tablet,Respiratory,35,79.31,2775.85,Monday,False,11,Spring,2023,48
2023-11-27,3450,Halovate Ointment,Dermatological,19,242.36,4604.84,Monday,False,11,Spring,2023,48
2023-11-27,4960,Lcfex Tablet,Antihistamine,24,301.09,7226.16,Monday,False,11,Spring,2023,48
2023-11-27,5434,Miontizee-L Tablet,Antipyretic,23,391.98,9015.54,Monday,False,11,Spring,2023,48
2023-11-27,4085,Kera XL M Solution,Other,16,241.24,3859.84,Monday,False,11,Spring,2023,48
2023-11-27,1521,Defcort 18 Tablet,Anti-inflammatory,21,344.3,7230.3,Monday,False,11,Spring,2023,48
2023-11-27,36,Arachitol 6L Injection,Supplement,22,422.47,9294.34,Monday,False,11,Spring,2023,48
2023-11-27,9117,Semi-Amaryl Tablet,Antidiabetic,10,303.93,3039.3,Monday,False,11,Spring,2023,48
2023-11-27,8503,Rexite Plus 500 mcg/50 mg/50 mg Injection,Supplement,7,412.09,2884.63,Monday,False,11,Spring,2023,48
2023-11-27,10556,Terbison Cream,Antibiotic,34,421.03,14315.02,Monday,False,11,Spring,2023,48
2023-11-27,86,Amaryl 1mg Tablet,Antidiabetic,13,281.56,3660.28,Monday,False,11,Spring,2023,48
2023-11-27,9650,Trapic 500mg Tablet,Other,24,450.91,10821.84,Monday,False,11,Spring,2023,48
2023-11-27,5724,Minolox 100 Tablet,Antibiotic,20,319.9,6398.0,Monday,False,11,Spring,2023,48
2023-11-27,4769,LTK-AM Tablet,Cardiovascular,10,232.19,2321.9,Monday,False,11,Spring,2023,48
2023-11-28,3866,Ivermect 12mg Tablet,Antibiotic,36,425.62,15322.32,Tuesday,False,11,Spring,2023,48
2023-11-28,3603,Halonext 0.05% Lotion,Dermatological,23,20.79,478.17,Tuesday,False,11,Spring,2023,48
2023-11-28,229,Atorva 80 Tablet,Cardiovascular,10,24.07,240.7,Tuesday,False,11,Spring,2023,48
2023-11-28,6805,Omnacortil Forte Syrup,Antihistamine,14,397.01,5558.14,Tuesday,False,11,Spring,2023,48
2023-11-28,3976,Jointace-DN Super Tablet,Anti-inflammatory,27,308.68,8334.36,Tuesday,False,11,Spring,2023,48
2023-11-28,2083,Embeta-R 5 Tablet ER,Cardiovascular,5,75.76,378.8,Tuesday,False,11,Spring,2023,48
2023-11-28,2674,Fosidal Powder,Antibiotic,29,309.63,8979.27,Tuesday,False,11,Spring,2023,48
2023-11-28,644,Apraize 10 Tablet,Dermatological,12,252.0,3024.0,Tuesday,False,11,Spring,2023,48
2023-11-28,1001,Artilage  Tablet,Anti-inflammatory,31,124.34,3854.54,Tuesday,False,11,Spring,2023,48
2023-11-28,1288,Beltas Tablet,Antihistamine,13,465.26,6048.38,Tuesday,False,11,Spring,2023,48
2023-11-28,2064,Eurepa MF 1 Tablet,Antidiabetic,11,467.26,5139.86,Tuesday,False,11,Spring,2023,48
2023-11-28,391,Aquasurge  Max Eye Drop,Ophthalmic,8,466.22,3729.76,Tuesday,False,11,Spring,2023,48
2023-11-28,5172,Montek BL Tablet,Antihistamine,20,423.46,8469.2,Tuesday,False,11,Spring,2023,48
2023-11-28,237,Aquim PF Eye Drop,Ophthalmic,19,347.9,6610.1,Tuesday,False,11,Spring,2023,48
2023-11-28,11595,Zithium 500 Tablet,Antibiotic,10,66.81,668.1,Tuesday,False,11,Spring,2023,48
2023-11-28,11256,Wakfree Tablet,Anti-inflammatory,2,220.48,440.96,Tuesday,False,11,Spring,2023,48
2023-11-28,5785,Methypreg Tablet,Analgesic,28,491.59,13764.52,Tuesday,False,11,Spring,2023,48
2023-11-28,4887,Lurafic 40 Tablet,Other,15,455.79,6836.85,Tuesday,False,11,Spring,2023,48
2023-11-28,3971,Jointace OD Tablet,Anti-inflammatory,19,197.07,3744.33,Tuesday,False,11,Spring,2023,48
2023-11-28,7058,Optiqmega Capsule,Supplement,29,368.0,10672.0,Tuesday,False,11,Spring,2023,48
2023-11-28,8264,Rantac 300 Tablet,Respiratory,27,328.39,8866.53,Tuesday,False,11,Spring,2023,48
2023-11-28,5451,Minoz ER 65 Tablet,Antibiotic,29,362.24,10504.96,Tuesday,False,11,Spring,2023,48
2023-11-28,7581,Pentasa 500mg Tablet PR,Gastrointestinal,18,210.52,3789.36,Tuesday,False,11,Spring,2023,48
2023-11-28,814,Aminogen Eye Drop,Antibiotic,18,281.14,5060.52,Tuesday,False,11,Spring,2023,48
2023-11-28,2319,Erbimesh Cream,Antibiotic,30,420.44,12613.2,Tuesday,False,11,Spring,2023,48
2023-11-28,7979,Polaramine Paediatric Syrup,Antihistamine,44,376.26,16555.44,Tuesday,False,11,Spring,2023,48
2023-11-28,9732,Typbar TCV Vaccine,Antipyretic,20,380.46,7609.2,Tuesday,False,11,Spring,2023,48
2023-11-28,11535,Zyncet Tablet,Antihistamine,42,352.81,14818.02,Tuesday,False,11,Spring,2023,48
2023-11-28,791,Axinerve-NP Tablet,Analgesic,27,54.93,1483.11,Tuesday,False,11,Spring,2023,48
2023-11-28,9332,Supacef 750mg Injection,Antibiotic,12,165.33,1983.96,Tuesday,False,11,Spring,2023,48
2023-11-28,6075,Momtas Cream,Dermatological,29,323.08,9369.32,Tuesday,False,11,Spring,2023,48
2023-11-28,7293,Osiris Tablet,Anti-inflammatory,21,55.36,1162.56,Tuesday,False,11,Spring,2023,48
2023-11-28,439,Amitax 500mg Injection,Antibiotic,29,137.09,3975.61,Tuesday,False,11,Spring,2023,48
2023-11-28,337,Atonide Cream,Dermatological,29,16.68,483.72,Tuesday,False,11,Spring,2023,48
2023-11-28,9483,S-Amcard 5 Tablet,Analgesic,17,421.02,7157.34,Tuesday,False,11,Spring,2023,48
2023-11-28,11207,Vito Gold D3 Oral Solution,Supplement,29,155.14,4499.06,Tuesday,False,11,Spring,2023,48
2023-11-28,10331,Temsan-80 H  Tablet,Cardiovascular,23,416.96,9590.08,Tuesday,False,11,Spring,2023,48
2023-11-29,5823,Maxgalin ER 150 Tablet,Analgesic,11,243.07,2673.77,Wednesday,False,11,Spring,2023,48
2023-11-29,1271,Byloza Tablet,Antihistamine,20,195.6,3912.0,Wednesday,False,11,Spring,2023,48
2023-11-29,4248,Levocet M Tablet,Antipyretic,17,198.09,3367.53,Wednesday,False,11,Spring,2023,48
2023-11-29,8451,Romilast L 10 Tablet,Antipyretic,22,356.75,7848.5,Wednesday,False,11,Spring,2023,48
2023-11-29,7360,PAN 40 Tablet,Respiratory,9,437.76,3939.84,Wednesday,False,11,Spring,2023,48
2023-11-29,5162,M.V.I. Injection,Supplement,7,227.9,1595.3,Wednesday,False,11,Spring,2023,48
2023-11-29,4916,Loparin 60 Injection,Other,29,365.19,10590.51,Wednesday,False,11,Spring,2023,48
2023-11-29,3742,Irimist Ophthalmic Solution,Ophthalmic,20,23.38,467.6,Wednesday,False,11,Spring,2023,48
2023-11-29,5376,Montemac-L Syrup,Antipyretic,5,131.25,656.25,Wednesday,False,11,Spring,2023,48
2023-11-29,5163,Monticope Suspension,Antipyretic,16,355.98,5695.68,Wednesday,False,11,Spring,2023,48
2023-11-29,7014,Orex Cream,Gastrointestinal,5,237.68,1188.4,Wednesday,False,11,Spring,2023,48
2023-11-29,2820,Glycomet 250 Tablet,Antidiabetic,7,139.8,978.6,Wednesday,False,11,Spring,2023,48
2023-11-29,11623,Zeecool Plus Eye Drops,Antihistamine,22,289.57,6370.54,Wednesday,False,11,Spring,2023,48
2023-11-29,3073,Genericart Metformin Hydrochloride 1000mg Tablet SR,Antidiabetic,29,245.67,7124.43,Wednesday,False,11,Spring,2023,48
2023-11-29,11503,Zoline-Plus Eye Drops,Antihistamine,47,153.11,7196.17,Wednesday,False,11,Spring,2023,48
2023-11-29,3603,Halonext 0.05% Lotion,Dermatological,19,20.79,395.01,Wednesday,False,11,Spring,2023,48
2023-11-29,1321,Breaze-L Tablet,Antipyretic,20,252.46,5049.2,Wednesday,False,11,Spring,2023,48
2023-11-29,11342,Xpect-LS Expectorant,Respiratory,20,16.54,330.8,Wednesday,False,11,Spring,2023,48
2023-11-29,9775,Tears Naturale Forte Ophthalmic Solution,Ophthalmic,27,143.73,3880.71,Wednesday,False,11,Spring,2023,48
2023-11-29,1257,Basalog 100IU/ml Refill Cartridge,Antidiabetic,10,6.12,61.2,Wednesday,False,11,Spring,2023,48
2023-11-29,8911,Sporidex 500 Capsule,Antibiotic,14,65.6,918.4,Wednesday,False,11,Spring,2023,48
2023-11-29,8212,Rejoint New Tablet,Anti-inflammatory,20,439.96,8799.2,Wednesday,False,11,Spring,2023,48
2023-11-29,4880,Lit M Tablet,Antipyretic,9,274.12,2467.08,Wednesday,False,11,Spring,2023,48
2023-11-29,7145,Osmitol Syrup,Gastrointestinal,20,274.32,5486.4,Wednesday,False,11,Spring,2023,48
2023-11-29,2377,Endoformin VG  2mg/500mg/0.2mg Tablet ER,Antidiabetic,14,381.55,5341.7,Wednesday,False,11,Spring,2023,48
2023-11-29,6014,Metozaar-A 50 Tablet,Cardiovascular,10,489.79,4897.9,Wednesday,False,11,Spring,2023,48
2023-11-29,6644,Nayzit Gel,Other,14,469.22,6569.08,Wednesday,False,11,Spring,2023,48
2023-11-29,567,Acnedap Plus Gel,Other,15,37.83,567.45,Wednesday,False,11,Spring,2023,48
2023-11-29,8748,Rowasa 500mg Pellets,Gastrointestinal,7,439.55,3076.85,Wednesday,False,11,Spring,2023,48
2023-11-29,11626,Zipcet Tablet,Antihistamine,34,168.03,5713.02,Wednesday,False,11,Spring,2023,48
2023-11-29,5724,Minolox 100 Tablet,Antibiotic,11,319.9,3518.9,Wednesday,False,11,Spring,2023,48
2023-11-29,644,Apraize 10 Tablet,Dermatological,14,252.0,3528.0,Wednesday,False,11,Spring,2023,48
2023-11-29,330,Aprezo 10 Tablet,Dermatological,31,391.04,12122.24,Wednesday,False,11,Spring,2023,48
2023-11-29,617,Alcaft Eye Drop,Antihistamine,26,346.01,8996.26,Wednesday,False,11,Spring,2023,48
2023-11-29,3050,Glycinorm 80 Tablet,Antidiabetic,16,405.56,6488.96,Wednesday,False,11,Spring,2023,48
2023-11-29,8322,Respicure-D Syrup,Respiratory,20,428.88,8577.6,Wednesday,False,11,Spring,2023,48
2023-11-29,10413,Telmikaa MT 25 Tablet ER,Cardiovascular,10,162.18,1621.8,Wednesday,False,11,Spring,2023,48
2023-11-29,3285,Gride 1mg Tablet,Antidiabetic,30,47.38,1421.4,Wednesday,False,11,Spring,2023,48
2023-11-29,5674,Misty Fresh Eye Drop,Ophthalmic,23,296.7,6824.1,Wednesday,False,11,Spring,2023,48
2023-11-29,5277,Mefkind Forte Suspension,Analgesic,6,452.56,2715.36,Wednesday,False,11,Spring,2023,48
2023-11-29,8662,Rotasure Oral Vaccine,Gastrointestinal,9,301.39,2712.51,Wednesday,False,11,Spring,2023,48
2023-11-29,4670,Lotesurge Ophthalmic Suspension,Ophthalmic,12,44.01,528.12,Wednesday,False,11,Spring,2023,48
2023-11-29,4971,Levotiz-M Tablet,Antipyretic,31,492.39,15264.09,Wednesday,False,11,Spring,2023,48
2023-11-29,10633,Telmisar 40mg Tablet,Cardiovascular,13,306.76,3987.88,Wednesday,False,11,Spring,2023,48
2023-11-29,7979,Polaramine Paediatric Syrup,Antihistamine,25,376.26,9406.5,Wednesday,False,11,Spring,2023,48
2023-11-30,1521,Defcort 18 Tablet,Anti-inflammatory,22,344.3,7574.6,Thursday,False,11,Spring,2023,48
2023-11-30,10575,Telsar CH 80mg/12.5mg Tablet,Cardiovascular,26,219.45,5705.7,Thursday,False,11,Spring,2023,48
2023-11-30,86,Amaryl 1mg Tablet,Antidiabetic,23,281.56,6475.88,Thursday,False,11,Spring,2023,48
2023-11-30,5116,Meganeuron OD Plus Capsule,Supplement,24,114.37,2744.88,Thursday,False,11,Spring,2023,48
2023-11-30,8650,Rosukem-F Tablet,Cardiovascular,21,194.29,4080.09,Thursday,False,11,Spring,2023,48
2023-11-30,8662,Rotasure Oral Vaccine,Gastrointestinal,16,301.39,4822.24,Thursday,False,11,Spring,2023,48
2023-11-30,321,Acrotac 25mg Capsule,Dermatological,1,150.78,150.78,Thursday,False,11,Spring,2023,48
2023-11-30,7588,Paraxin Suspension,Antibiotic,13,412.15,5357.95,Thursday,False,11,Spring,2023,48
2023-11-30,242,Acular LS Ophthalmic Solution,Analgesic,11,291.97,3211.67,Thursday,False,11,Spring,2023,48
2023-11-30,3958,Jardiance 10mg Tablet,Antidiabetic,17,42.58,723.86,Thursday,False,11,Spring,2023,48
2023-11-30,1257,Basalog 100IU/ml Refill Cartridge,Antidiabetic,4,6.12,24.48,Thursday,False,11,Spring,2023,48
2023-11-30,4324,Lubrex-DS Eye Drop,Ophthalmic,7,461.55,3230.85,Thursday,False,11,Spring,2023,48
2023-11-30,1330,Biorex DX Syrup,Respiratory,10,399.08,3990.8,Thursday,False,11,Spring,2023,48
2023-11-30,3428,Hyane Eye Drop,Ophthalmic,23,412.84,9495.32,Thursday,False,11,Spring,2023,48
2023-11-30,356,Airz Capsule,Gastrointestinal,13,237.33,3085.29,Thursday,False,11,Spring,2023,48
2023-11-30,8277,Rcifax 550 Tablet,Gastrointestinal,20,198.63,3972.6,Thursday,False,11,Spring,2023,48
2023-11-30,781,Aristogyl-F Oral Suspension,Gastrointestinal,21,119.81,2516.01,Thursday,False,11,Spring,2023,48
2023-11-30,11500,Zanocin 100 Liquid,Antibiotic,21,328.96,6908.16,Thursday,False,11,Spring,2023,48
2023-11-30,9370,Sorifix Solo Ointment,Dermatological,25,57.9,1447.5,Thursday,False,11,Spring,2023,48
2023-11-30,3408,Hisone 5 Tablet,Antihistamine,23,279.11,6419.53,Thursday,False,11,Spring,2023,48
2023-11-30,7948,Prosovit 75 Capsule,Analgesic,14,190.8,2671.2,Thursday,False,11,Spring,2023,48
2023-11-30,7145,Osmitol Syrup,Gastrointestinal,15,274.32,4114.8,Thursday,False,11,Spring,2023,48
2023-11-30,4567,Lasma LC kid Syrup,Antipyretic,4,445.07,1780.28,Thursday,False,11,Spring,2023,48
2023-11-30,9117,Semi-Amaryl Tablet,Antidiabetic,30,303.93,9117.9,Thursday,False,11,Spring,2023,48
2023-12-01,9763,Telekast-L Kid Syrup,Antipyretic,41,389.11,15953.51,Friday,False,12,Winter,2023,48
